mediaID	occid	url	originalUrl	thumbnailUrl
6594682	3	https://biocoll.inhs.illinois.edu/media/myco/DBG_DBG/DBG-F-010/DBG-F-010003.jpg	https://biocoll.inhs.illinois.edu/media/myco/DBG_DBG/DBG-F-010/DBG-F-010003_lg.jpg	https://biocoll.inhs.illinois.edu/media/myco/DBG_DBG/DBG-F-010/DBG-F-010003_tn.jpg
66331	6	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00001/1003_C1.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00001/1003_C1_lg.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00001/1003_C1_tn.jpg
5659180	6	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/DBG-F-001/DBG-F-001003.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/DBG-F-001/DBG-F-001003_lg.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/DBG-F-001/DBG-F-001003_tn.jpg
66329	7	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00010/10031_C1.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00010/10031_C1_lg.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00010/10031_C1_tn.jpg
5711551	7	https://biocoll.inhs.illinois.edu/media/myco/DBG_DBG/DBG-F-010/DBG-F-010031.jpg	https://biocoll.inhs.illinois.edu/media/myco/DBG_DBG/DBG-F-010/DBG-F-010031_lg.jpg	https://biocoll.inhs.illinois.edu/media/myco/DBG_DBG/DBG-F-010/DBG-F-010031_tn.jpg
66328	8	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00010/10032_C1.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00010/10032_C1_lg.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00010/10032_C1_tn.jpg
5711552	8	https://biocoll.inhs.illinois.edu/media/myco/DBG_DBG/DBG-F-010/DBG-F-010032.jpg	https://biocoll.inhs.illinois.edu/media/myco/DBG_DBG/DBG-F-010/DBG-F-010032_lg.jpg	https://biocoll.inhs.illinois.edu/media/myco/DBG_DBG/DBG-F-010/DBG-F-010032_tn.jpg
66330	9	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00010/10033_C1.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00010/10033_C1_lg.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00010/10033_C1_tn.jpg
5659404	9	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/DBG-F-010/DBG-F-010033.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/DBG-F-010/DBG-F-010033_lg.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/DBG-F-010/DBG-F-010033_tn.jpg
66332	10	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00001/1004_C1.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00001/1004_C1_lg.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00001/1004_C1_tn.jpg
5573587	10	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/DBG-F-001/DBG-F-001004.JPG	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/DBG-F-001/DBG-F-001004_lg.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/DBG-F-001/DBG-F-001004_tn.jpg
6594683	12	https://biocoll.inhs.illinois.edu/media/myco/DBG_DBG/DBG-F-010/DBG-F-010046.jpg	https://biocoll.inhs.illinois.edu/media/myco/DBG_DBG/DBG-F-010/DBG-F-010046_lg.jpg	https://biocoll.inhs.illinois.edu/media/myco/DBG_DBG/DBG-F-010/DBG-F-010046_tn.jpg
89572	14	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00010/10050_C00.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00010/10050_C00_lg.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00010/10050_C00_tn.jpg
89573	14	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00010/10050_C1.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00010/10050_C1_lg.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00010/10050_C1_tn.jpg
89574	15	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00010/10058_C00.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00010/10058_C00_lg.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00010/10058_C00_tn.jpg
89575	15	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00010/10058_C1.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00010/10058_C1_lg.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00010/10058_C1_tn.jpg
66334	16	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00001/1006_C1.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00001/1006_C1_lg.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/00001/1006_C1_tn.jpg
5661267	16	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/DBG-F-001/DBG-F-001006.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/DBG-F-001/DBG-F-001006_lg.jpg	https://biocoll.inhs.illinois.edu/media/idigbio/dbg/mycology/DBG-F-001/DBG-F-001006_tn.jpg
